id,team_id,team_slug,name,slug,position,club,nationality,source_url,status,reason,action
4145,74,sweden,Viktor Johansson,viktor-johansson,GK,Stoke City,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4147,74,sweden,Victor Lindelöf ( captain ),victor-lindelof-captain,DF,Aston Villa,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4149,74,sweden,Gabriel Gudmundsson,gabriel-gudmundsson,DF,Leeds United,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4151,74,sweden,Emil Holm,emil-holm,DF,Juventus,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4153,74,sweden,Daniel Svensson,daniel-svensson,DF,Borussia Dortmund,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4155,74,sweden,Eric Smith,eric-smith,DF,FC St. Pauli,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4157,74,sweden,Mattias Svanberg,mattias-svanberg,MF,VfL Wolfsburg,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4159,74,sweden,Yasin Ayari,yasin-ayari,MF,Brighton & Hove Albion,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4161,74,sweden,Besfort Zeneli,besfort-zeneli,MF,Union Saint-Gilloise,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4163,74,sweden,Viktor Gyökeres,viktor-gyokeres,FW,Arsenal,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4165,74,sweden,Anthony Elanga,anthony-elanga,FW,Newcastle United,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4167,74,sweden,Alexander Bernhardsson,alexander-bernhardsson,FW,Holstein Kiel,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4169,74,sweden,Taha Ali,taha-ali,FW,Malmö FF,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4171,75,tunisia,Sabri Ben Hessen,sabri-ben-hessen,GK,Étoile du Sahel,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4122,73,japan,Takehiro Tomiyasu,takehiro-tomiyasu,DF,Ajax,Japan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4124,73,japan,Shōgo Taniguchi,shogo-taniguchi,DF,Sint-Truiden,Japan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4126,73,japan,Yukinari Sugawara,yukinari-sugawara,DF,Werder Bremen,Japan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4128,73,japan,Tsuyoshi Watanabe,tsuyoshi-watanabe,DF,Feyenoord,Japan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4130,73,japan,Wataru Endo ( captain ),wataru-endo-captain,MF,Liverpool,Japan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4132,73,japan,Ritsu Dōan,ritsu-doan,MF,Eintracht Frankfurt,Japan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4134,73,japan,Takefusa Kubo,takefusa-kubo,MF,Real Sociedad,Japan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4136,73,japan,Keito Nakamura,keito-nakamura,MF,Reims,Japan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4138,73,japan,Ayase Ueda,ayase-ueda,FW,Feyenoord,Japan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4140,73,japan,Kōki Ogawa,koki-ogawa,FW,NEC,Japan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4142,73,japan,Keisuke Gotō,keisuke-goto,FW,Sint-Truiden,Japan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4146,74,sweden,Jacob Widell Zetterström,jacob-widell-zetterstrom,GK,Derby County,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4148,74,sweden,Isak Hien,isak-hien,DF,Atalanta,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4150,74,sweden,Carl Starfelt,carl-starfelt,DF,Celta Vigo,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4152,74,sweden,Hjalmar Ekdal,hjalmar-ekdal,DF,Burnley,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4154,74,sweden,Gustaf Lagerbielke,gustaf-lagerbielke,DF,Braga,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4156,74,sweden,Elliot Stroud,elliot-stroud,DF,Mjällby AIF,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4158,74,sweden,Jesper Karlström,jesper-karlstrom,MF,Udinese,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4160,74,sweden,Lucas Bergvall,lucas-bergvall,MF,Tottenham Hotspur,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4162,74,sweden,Alexander Isak,alexander-isak,FW,Liverpool,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4164,74,sweden,Ken Sema,ken-sema,FW,Pafos,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4166,74,sweden,Benjamin Nygren,benjamin-nygren,FW,Celtic,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4168,74,sweden,Gustaf Nilsson,gustaf-nilsson,FW,Club Brugge,Sweden,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4170,75,tunisia,Aymen Dahmen,aymen-dahmen,GK,CS Sfaxien,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4172,75,tunisia,Mouhib Chamakh,mouhib-chamakh,GK,Club Africain,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4174,75,tunisia,Dylan Bronn,dylan-bronn,DF,Servette,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4176,75,tunisia,Yan Valery,yan-valery,DF,Young Boys,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4178,75,tunisia,Moutaz Neffati,moutaz-neffati,DF,IFK Norrköping,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4180,75,tunisia,Adem Arous,adem-arous,DF,Kasımpaşa,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4182,75,tunisia,Ellyes Skhiri ( captain ),ellyes-skhiri-captain,MF,Eintracht Frankfurt,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4184,75,tunisia,Anis Ben Slimane,anis-ben-slimane,MF,Norwich City,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4186,75,tunisia,Ismaël Gharbi,ismael-gharbi,MF,FC Augsburg,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4188,75,tunisia,Rani Khedira,rani-khedira,MF,Union Berlin,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4173,75,tunisia,Montassar Talbi,montassar-talbi,DF,Lorient,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4175,75,tunisia,Ali Abdi,ali-abdi,DF,Nice,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4177,75,tunisia,Mohamed Amine Ben Hamida,mohamed-amine-ben-hamida,DF,Espérance de Tunis,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4179,75,tunisia,Omar Rekik,omar-rekik,DF,Maribor,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4181,75,tunisia,Raed Chikhaoui,raed-chikhaoui,DF,US Monastir,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4183,75,tunisia,Hannibal Mejbri,hannibal-mejbri,MF,Burnley,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4185,75,tunisia,Mortadha Ben Ouanes,mortadha-ben-ouanes,MF,Kasımpaşa,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4187,75,tunisia,Hadj Mahmoud,hadj-mahmoud,MF,Lugano,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4189,75,tunisia,Elias Achouri,elias-achouri,FW,Copenhagen,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4192,75,tunisia,Elias Saad,elias-saad,FW,Hannover 96,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4194,75,tunisia,Khalil Ayari,khalil-ayari,FW,Paris Saint-Germain,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4196,76,belgium,Thibaut Courtois,thibaut-courtois,GK,Real Madrid,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4198,76,belgium,Mike Penders,mike-penders,GK,Strasbourg,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4200,76,belgium,Timothy Castagne,timothy-castagne,DF,Fulham,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4202,76,belgium,Zeno Debast,zeno-debast,DF,Sporting CP,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4204,76,belgium,Brandon Mechele,brandon-mechele,DF,Club Brugge,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4206,76,belgium,Joaquin Seys,joaquin-seys,DF,Club Brugge,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4208,76,belgium,Axel Witsel,axel-witsel,MF,Girona,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4210,76,belgium,Youri Tielemans ( captain ),youri-tielemans-captain,MF,Aston Villa,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4212,76,belgium,Amadou Onana,amadou-onana,MF,Aston Villa,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4214,76,belgium,Romelu Lukaku,romelu-lukaku,FW,Napoli,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4216,76,belgium,Jérémy Doku,jeremy-doku,FW,Manchester City,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4218,76,belgium,Charles De Ketelaere,charles-de-ketelaere,FW,Atalanta,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4220,76,belgium,Diego Moreira,diego-moreira,FW,Strasbourg,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4222,79,new-zealand,Max Crocombe,max-crocombe,GK,Millwall,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4224,79,new-zealand,Francis de Vries,francis-de-vries,DF,Auckland FC,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4226,79,new-zealand,Michael Boxall,michael-boxall,DF,Minnesota United FC,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4228,79,new-zealand,Matthew Garbett,matthew-garbett,MF,Peterborough United,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4230,79,new-zealand,Chris Wood ( captain ),chris-wood-captain,FW,Nottingham Forest,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4232,79,new-zealand,Elijah Just,elijah-just,MF,Motherwell,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4234,79,new-zealand,Liberato Cacace,liberato-cacace,DF,Wrexham,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4236,79,new-zealand,Nando Pijnaker,nando-pijnaker,DF,Auckland FC,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4238,79,new-zealand,Kosta Barbarouses,kosta-barbarouses,FW,Western Sydney Wanderers,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4240,79,new-zealand,Ben Old,ben-old,MF,Saint-Étienne,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4242,79,new-zealand,Jesse Randall,jesse-randall,FW,Auckland FC,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4244,79,new-zealand,Ryan Thomas,ryan-thomas,MF,PEC Zwolle,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4246,79,new-zealand,Lachlan Bayliss,lachlan-bayliss,MF,Newcastle Jets,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4248,84,france,Mike Maignan,mike-maignan,GK,Milan,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4250,84,france,Robin Risser,robin-risser,GK,Lens,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4252,84,france,Jules Koundé,jules-kounde,DF,Barcelona,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4254,84,france,Lucas Hernandez,lucas-hernandez,DF,Paris Saint-Germain,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4256,84,france,William Saliba,william-saliba,DF,Arsenal,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4258,84,france,Malo Gusto,malo-gusto,DF,Chelsea,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4260,84,france,N'Golo Kanté,n-golo-kante,MF,Fenerbahçe,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4193,75,tunisia,Sebastian Tounekti,sebastian-tounekti,FW,Celtic,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4195,75,tunisia,Rayan Elloumi,rayan-elloumi,FW,Vancouver Whitecaps FC,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4197,76,belgium,Senne Lammens,senne-lammens,GK,Manchester United,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4199,76,belgium,Thomas Meunier,thomas-meunier,DF,Lille,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4201,76,belgium,Arthur Theate,arthur-theate,DF,Eintracht Frankfurt,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4203,76,belgium,Maxim De Cuyper,maxim-de-cuyper,DF,Brighton & Hove Albion,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4205,76,belgium,Koni De Winter,koni-de-winter,DF,Milan,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4207,76,belgium,Nathan Ngoy,nathan-ngoy,DF,Lille,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4209,76,belgium,Kevin De Bruyne,kevin-de-bruyne,MF,Napoli,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4211,76,belgium,Hans Vanaken,hans-vanaken,MF,Club Brugge,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4213,76,belgium,Nicolas Raskin,nicolas-raskin,MF,Rangers,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4215,76,belgium,Leandro Trossard,leandro-trossard,FW,Arsenal,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4217,76,belgium,Dodi Lukébakio,dodi-lukebakio,FW,Benfica,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4219,76,belgium,Alexis Saelemaekers,alexis-saelemaekers,FW,Milan,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4221,76,belgium,Matias Fernandez-Pardo,matias-fernandez-pardo,FW,Lille,Belgium,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4223,79,new-zealand,Tim Payne,tim-payne,DF,Wellington Phoenix,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4225,79,new-zealand,Tyler Bindon,tyler-bindon,DF,Sheffield United,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4227,79,new-zealand,Joe Bell,joe-bell,MF,Viking,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4229,79,new-zealand,Marko Stamenić,marko-stamenic,MF,Swansea City,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4231,79,new-zealand,Sarpreet Singh,sarpreet-singh,MF,Wellington Phoenix,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4233,79,new-zealand,Alex Paulsen,alex-paulsen,GK,Lechia Gdańsk,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4235,79,new-zealand,Alex Rufer,alex-rufer,MF,Wellington Phoenix,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4237,79,new-zealand,Finn Surman,finn-surman,DF,Portland Timbers,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4239,79,new-zealand,Ben Waine,ben-waine,FW,Port Vale,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4241,79,new-zealand,Callum McCowatt,callum-mccowatt,MF,Silkeborg,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4243,79,new-zealand,Michael Woud,michael-woud,GK,Auckland FC,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4245,79,new-zealand,Callan Elliot,callan-elliot,DF,Auckland FC,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4247,79,new-zealand,Tommy Smith,tommy-smith,DF,Braintree Town,New Zealand,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4249,84,france,Brice Samba,brice-samba,GK,Rennes,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4251,84,france,Lucas Digne,lucas-digne,DF,Aston Villa,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4253,84,france,Théo Hernandez,theo-hernandez,DF,Al-Hilal,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4255,84,france,Dayot Upamecano,dayot-upamecano,DF,Bayern Munich,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4257,84,france,Ibrahima Konaté,ibrahima-konate,DF,Liverpool,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4259,84,france,Maxence Lacroix,maxence-lacroix,DF,Crystal Palace,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4261,84,france,Adrien Rabiot,adrien-rabiot,MF,Milan,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4264,84,france,Warren Zaïre-Emery,warren-zaire-emery,MF,Paris Saint-Germain,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4266,84,france,Ousmane Dembélé,ousmane-dembele,FW,Paris Saint-Germain,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4268,84,france,Bradley Barcola,bradley-barcola,FW,Paris Saint-Germain,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4270,84,france,Maghnes Akliouche,maghnes-akliouche,FW,Monaco,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4272,84,france,Rayan Cherki,rayan-cherki,FW,Manchester City,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4274,3,argentina,Emiliano Martínez,emiliano-martinez,GK,Aston Villa,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4276,3,argentina,Juan Musso,juan-musso,GK,Atlético Madrid,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4278,3,argentina,Facundo Cambeses,facundo-cambeses,GK,Racing,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4280,3,argentina,Nicolás Otamendi,nicolas-otamendi,DF,Benfica,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4282,3,argentina,Marcos Acuña,marcos-acuna,DF,River Plate,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4286,3,argentina,Gonzalo Montiel,gonzalo-montiel,DF,River Plate,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4288,3,argentina,Lucas Martínez Quarta,lucas-martinez-quarta,DF,River Plate,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4290,3,argentina,Facundo Medina,facundo-medina,DF,Marseille,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4292,3,argentina,Agustín Giay,agustin-giay,DF,Palmeiras,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4294,3,argentina,Gabriel Rojas,gabriel-rojas,DF,Racing,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4296,3,argentina,Lautaro Di Lollo,lautaro-di-lollo,DF,Boca Juniors,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4298,3,argentina,Rodrigo De Paul,rodrigo-de-paul,MF,Inter Miami CF,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4300,3,argentina,Giovani Lo Celso,giovani-lo-celso,MF,Real Betis,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4302,3,argentina,Enzo Fernández,enzo-fernandez,MF,Chelsea,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4304,3,argentina,Guido Rodríguez,guido-rodriguez,MF,Valencia,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4306,3,argentina,Nicolás Domínguez,nicolas-dominguez,MF,Nottingham Forest,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4308,3,argentina,Nico Paz,nico-paz,MF,Como,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4310,3,argentina,Emiliano Buendía,emiliano-buendia,MF,Aston Villa,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4312,3,argentina,Aníbal Moreno,anibal-moreno,MF,River Plate,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4314,3,argentina,Equi Fernández,equi-fernandez,MF,Bayer Leverkusen,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4316,3,argentina,Lionel Messi ( captain ),lionel-messi-captain,FW,Inter Miami CF,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4318,3,argentina,Julián Alvarez,julian-alvarez,FW,Atlético Madrid,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
