id,team_id,team_slug,name,slug,position,club,nationality,source_url,status,reason,action
4320,3,argentina,Alejandro Garnacho,alejandro-garnacho,FW,Chelsea,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4322,3,argentina,José Manuel López,jose-manuel-lopez,FW,Palmeiras,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4324,3,argentina,Tomás Aranda,tomas-aranda,FW,Boca Juniors,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4326,3,argentina,Claudio Echeverri,claudio-echeverri,FW,Girona,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4328,3,argentina,Matías Soulé,matias-soule,FW,Roma,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4330,3,argentina,Camilo Vargas,camilo-vargas,GK,Atlas,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4332,3,argentina,Kevin Mier,kevin-mier,GK,Cruz Azul,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4267,84,france,Marcus Thuram,marcus-thuram,FW,Inter Milan,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4269,84,france,Michael Olise,michael-olise,FW,Bayern Munich,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4271,84,france,Désiré Doué,desire-doue,FW,Paris Saint-Germain,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4273,84,france,Jean-Philippe Mateta,jean-philippe-mateta,FW,Crystal Palace,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4275,3,argentina,Gerónimo Rulli,geronimo-rulli,GK,Marseille,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4277,3,argentina,Walter Benítez,walter-benitez,GK,Crystal Palace,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4279,3,argentina,Santiago Beltrán,santiago-beltran,GK,River Plate,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4281,3,argentina,Nicolás Tagliafico,nicolas-tagliafico,DF,Lyon,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4283,3,argentina,Nahuel Molina,nahuel-molina,DF,Atlético Madrid,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4285,3,argentina,Germán Pezzella,german-pezzella,DF,River Plate,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4287,3,argentina,Lisandro Martínez,lisandro-martinez,DF,Manchester United,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4289,3,argentina,Leonardo Balerdi,leonardo-balerdi,DF,Marseille,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4291,3,argentina,Marcos Senesi,marcos-senesi,DF,Bournemouth,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4293,3,argentina,Kevin Mac Allister,kevin-mac-allister,DF,Union Saint-Gilloise,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4295,3,argentina,Nicolás Capaldo,nicolas-capaldo,DF,Hamburger SV,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4297,3,argentina,Zaid Romero,zaid-romero,DF,Getafe,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4299,3,argentina,Leandro Paredes,leandro-paredes,MF,Boca Juniors,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4301,3,argentina,Alexis Mac Allister,alexis-mac-allister,MF,Liverpool,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4303,3,argentina,Exequiel Palacios,exequiel-palacios,MF,Bayer Leverkusen,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4305,3,argentina,Thiago Almada,thiago-almada,MF,Atlético Madrid,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4307,3,argentina,Giuliano Simeone,giuliano-simeone,MF,Atlético Madrid,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4309,3,argentina,Valentín Barco,valentin-barco,MF,Strasbourg,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4311,3,argentina,Máximo Perrone,maximo-perrone,MF,Como,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4313,3,argentina,Milton Delgado,milton-delgado,MF,Boca Juniors,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4315,3,argentina,Alan Varela,alan-varela,MF,Porto,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4317,3,argentina,Lautaro Martínez,lautaro-martinez,FW,Internazionale,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4319,3,argentina,Nicolás González,nicolas-gonzalez,FW,Atlético Madrid,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4321,3,argentina,Franco Mastantuono,franco-mastantuono,FW,Real Madrid,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4323,3,argentina,Gianluca Prestianni,gianluca-prestianni,FW,Benfica,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4325,3,argentina,Santiago Castro,santiago-castro,FW,Bologna,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4327,3,argentina,Mateo Pellegrino,mateo-pellegrino,FW,Parma,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4329,3,argentina,David Ospina,david-ospina,GK,Atlético Nacional,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4331,3,argentina,Álvaro Montero,alvaro-montero,GK,Vélez Sarsfield,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4333,3,argentina,Andrés Mosquera,andres-mosquera,GK,Independiente Santa Fe,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4334,3,argentina,Aldair Quintana,aldair-quintana,GK,Independiente del Valle,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4336,3,argentina,Santiago Arias,santiago-arias,DF,Independiente,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4338,3,argentina,Daniel Muñoz,daniel-munoz,DF,Crystal Palace,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4340,3,argentina,Jhon Lucumí,jhon-lucumi,DF,Bologna,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4342,3,argentina,Deiver Machado,deiver-machado,DF,Nantes,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4344,3,argentina,Yerson Mosquera,yerson-mosquera,DF,Wolverhampton Wanderers,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4346,3,argentina,Juan Cabal,juan-cabal,DF,Juventus,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4348,3,argentina,Andrés Román,andres-roman,DF,Atlético Nacional,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4350,3,argentina,Édier Ocampo,edier-ocampo,DF,Vancouver Whitecaps FC,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4352,3,argentina,James Rodríguez ( captain ),james-rodriguez-captain,MF,Minnesota United FC,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4354,3,argentina,Jefferson Lerma,jefferson-lerma,MF,Crystal Palace,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4356,3,argentina,Juan Fernando Quintero,juan-fernando-quintero,MF,River Plate,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4358,3,argentina,Richard Ríos,richard-rios,MF,Benfica,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4360,3,argentina,Jorge Carrascal,jorge-carrascal,MF,Flamengo,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4361,3,argentina,Yáser Asprilla,yaser-asprilla,MF,Galatasaray,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4363,3,argentina,Juan Portilla,juan-portilla,MF,Athletico Paranaense,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4365,3,argentina,Sebastián Gómez,sebastian-gomez,MF,Coritiba,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4367,3,argentina,Nelson Deossa,nelson-deossa,MF,Real Betis,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4368,3,argentina,Juan Manuel Rengifo &#91; es &#93;,juan-manuel-rengifo-91-es-93,MF,Atlético Nacional,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4370,3,argentina,Jhon Solís,jhon-solis,MF,Birmingham City,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4372,3,argentina,Rafael Santos Borré,rafael-santos-borre,FW,Internacional,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4374,3,argentina,Jhon Durán,jhon-duran,FW,Zenit Saint Petersburg,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4376,3,argentina,Cucho Hernández,cucho-hernandez,FW,Real Betis,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4378,3,argentina,Sebastián Villa,sebastian-villa,FW,Independiente Rivadavia,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4379,3,argentina,Johan Carbonero,johan-carbonero,FW,Internacional,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4380,3,argentina,Stiven Mendoza,stiven-mendoza,FW,Athletico Paranaense,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4382,3,argentina,Néiser Villarreal,neiser-villarreal,FW,Cruzeiro,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4384,50,uzbekistan,Utkir Yusupov,utkir-yusupov,GK,Navbahor,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4386,50,uzbekistan,Botirali Ergashev,botirali-ergashev,GK,Neftchi,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4388,50,uzbekistan,Rustam Ashurmatov,rustam-ashurmatov,DF,Esteghlal,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4390,50,uzbekistan,Khojiakbar Alijonov,khojiakbar-alijonov,DF,Pakhtakor,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4392,50,uzbekistan,Umar Eshmurodov,umar-eshmurodov,DF,Nasaf,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4394,50,uzbekistan,Ibrokhimkhalil Yuldoshev,ibrokhimkhalil-yuldoshev,DF,Neftchi,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4335,3,argentina,Davinson Sánchez,davinson-sanchez,DF,Galatasaray,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4337,3,argentina,Yerry Mina,yerry-mina,DF,Cagliari,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4339,3,argentina,Johan Mojica,johan-mojica,DF,Mallorca,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4341,3,argentina,Carlos Cuesta,carlos-cuesta,DF,Vasco da Gama,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4343,3,argentina,Cristian Borja,cristian-borja,DF,América,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4345,3,argentina,Álvaro Angulo,alvaro-angulo,DF,UNAM,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4347,3,argentina,Willer Ditta,willer-ditta,DF,Cruz Azul,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4349,3,argentina,Junior Hernández &#91; es &#93;,junior-hernandez-91-es-93,DF,Deportes Tolima,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4351,3,argentina,Jhohan Romaña,jhohan-romana,DF,San Lorenzo,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4353,3,argentina,Juan Cuadrado,juan-cuadrado,MF,Pisa,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4355,3,argentina,Wilmar Barrios,wilmar-barrios,MF,Zenit Saint Petersburg,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4357,3,argentina,Jhon Arias,jhon-arias,MF,Palmeiras,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4359,3,argentina,Kevin Castaño,kevin-castano,MF,River Plate,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4362,3,argentina,Jaminton Campaz,jaminton-campaz,MF,Rosario Central,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4364,3,argentina,Gustavo Puerta,gustavo-puerta,MF,Racing Santander,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4366,3,argentina,Jordan Barrera,jordan-barrera,MF,Botafogo,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4369,3,argentina,Johan Rojas,johan-rojas,MF,Vasco da Gama,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4371,3,argentina,Luis Díaz,luis-diaz,FW,Bayern Munich,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4373,3,argentina,Jhon Córdoba,jhon-cordoba,FW,Krasnodar,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4375,3,argentina,Luis Suárez,luis-suarez,FW,Sporting CP,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4377,3,argentina,Andrés Gómez,andres-gomez,FW,Vasco da Gama,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4381,3,argentina,Edwuin Cetré,edwuin-cetre,FW,Estudiantes,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4383,3,argentina,Kevin Viveros,kevin-viveros,FW,Athletico Paranaense,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4385,50,uzbekistan,Abduvohid Nematov,abduvohid-nematov,GK,Nasaf,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4387,50,uzbekistan,Vladimir Nazarov,vladimir-nazarov,GK,Pakhtakor,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4389,50,uzbekistan,Farrukh Sayfiev,farrukh-sayfiev,DF,Neftchi,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4391,50,uzbekistan,Sherzod Nasrullaev,sherzod-nasrullaev,DF,Nasaf,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4393,50,uzbekistan,Abdukodir Khusanov,abdukodir-khusanov,DF,Manchester City,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4397,50,uzbekistan,Mukhammadkodir Khamraliev,mukhammadkodir-khamraliev,DF,Pakhtakor,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4399,50,uzbekistan,Mukhammadrasul Abdumazhidov,mukhammadrasul-abdumazhidov,DF,Pakhtakor,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4402,50,uzbekistan,Otabek Shukurov,otabek-shukurov,MF,Baniyas,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4404,50,uzbekistan,Odiljon Hamrobekov,odiljon-hamrobekov,MF,Tractor,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4406,50,uzbekistan,Jamshid Iskanderov,jamshid-iskanderov,MF,Neftchi,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4408,50,uzbekistan,Abbosbek Fayzullaev,abbosbek-fayzullaev,MF,İstanbul Başakşehir,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4410,50,uzbekistan,Azizjon Ganiev,azizjon-ganiev,MF,Al Bataeh,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4412,50,uzbekistan,Kuvondik Ruziev,kuvondik-ruziev,MF,Neftchi,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4414,50,uzbekistan,Alisher Odilov,alisher-odilov,MF,Neftchi,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4416,50,uzbekistan,Jasurbek Jaloliddinov,jasurbek-jaloliddinov,MF,Sogdiana,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4418,50,uzbekistan,Nodirbek Abdurazzokov,nodirbek-abdurazzokov,MF,AGMK,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4420,50,uzbekistan,Sherzod Esanov,sherzod-esanov,MF,Buxoro,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4422,50,uzbekistan,Igor Sergeev,igor-sergeev,FW,Persepolis,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4400,50,uzbekistan,Diyor Ortikboev,diyor-ortikboev,DF,Khorazm,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4401,50,uzbekistan,Avazbek Ulmasaliev,avazbek-ulmasaliev,DF,AGMK,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4403,50,uzbekistan,Jaloliddin Masharipov,jaloliddin-masharipov,MF,Esteghlal,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4405,50,uzbekistan,Oston Urunov,oston-urunov,MF,Persepolis,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4407,50,uzbekistan,Dostonbek Khamdamov,dostonbek-khamdamov,MF,Pakhtakor,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4409,50,uzbekistan,Akmal Mozgovoy,akmal-mozgovoy,MF,Pakhtakor,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4411,50,uzbekistan,Azizbek Amonov,azizbek-amonov,MF,Buxoro,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4413,50,uzbekistan,Ruslanbek Jiyanov,ruslanbek-jiyanov,MF,Navbahor,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4415,50,uzbekistan,Khusayin Norchaev,khusayin-norchaev,MF,Navbahor,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4417,50,uzbekistan,Umarali Rakhmonaliev,umarali-rakhmonaliev,MF,Sabah,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4419,50,uzbekistan,Sardorbek Bakhromov,sardorbek-bakhromov,MF,Nasaf,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4421,50,uzbekistan,Eldor Shomurodov ( captain ),eldor-shomurodov-captain,FW,İstanbul Başakşehir,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4423,50,uzbekistan,Sherzod Temirov,sherzod-temirov,FW,Erbil,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
3816,14,mexico,Guillermo Ochoa,guillermo-ochoa,GK,AEL Limassol,Mexico,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
3818,14,mexico,Carlos Acevedo,carlos-acevedo,GK,Santos Laguna,Mexico,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
3888,54,south-korea,Paik Seung-ho,paik-seung-ho,MF,Birmingham City,South Korea,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
3817,14,mexico,Raúl Rangel,raul-rangel,GK,Guadalajara,Mexico,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
3885,54,south-korea,Hwang Hee-chan,hwang-hee-chan,MF,Wolverhampton Wanderers,South Korea,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
3911,57,bosnia-and-herzegovina,Dženis Burnić,dzenis-burnic,MF,Karlsruher SC,Bosnia and Herzegovina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
3985,60,brazil,Fabinho,fabinho,MF,Al-Ittihad,Brazil,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
3986,60,brazil,Gerson,gerson,MF,Cruzeiro,Brazil,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4053,39,paraguay,Saúl Salcedo,saul-salcedo,DF,Newell's Old Boys,Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4111,70,ivory-coast,Simon Adingra,simon-adingra,FW,Monaco,Ivory Coast,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4191,75,tunisia,Hazem Mastouri,hazem-mastouri,FW,Dynamo Makhachkala,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4058,39,paraguay,Ronaldo Dejesús,ronaldo-dejesus,DF,Lanús,Paraguay,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4190,75,tunisia,Firas Chaouat,firas-chaouat,FW,Club Africain,Tunisia,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4262,84,france,Aurélien Tchouaméni,aurelien-tchouameni,MF,Real Madrid,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4284,3,argentina,Cristian Romero,cristian-romero,DF,Tottenham Hotspur,Argentina,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4395,50,uzbekistan,Abdulla Abdullaev,abdulla-abdullaev,DF,Dibba Al Fujairah,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4263,84,france,Manu Koné,manu-kone,MF,Roma,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4265,84,france,Kylian Mbappé ( captain ),kylian-mbappe-captain,FW,Real Madrid,France,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4396,50,uzbekistan,Bekhruz Karimov,bekhruz-karimov,DF,Surkhon,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
4398,50,uzbekistan,Jakhongir Urozov,jakhongir-urozov,DF,Dinamo Samarqand,Uzbekistan,https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads,pending_review,,keep
